,date,timestamp,close,target,VEC.timestamp,VEC.COINJOURNA.text_COUNT_last1days:bitcoin,VEC.COINJOURNA.text_last1days:bitcoin
58,28-02-2020 17:00:00,1582909200.0,8692.91,0,1582909200,0,[]
59,29-02-2020 17:00:00,1582995600.0,8523.61,0,1582995600,0,[]
60,01-03-2020 17:00:00,1583082000.0,8531.88,1,1583082000,0,[]
61,02-03-2020 17:00:00,1583168400.0,8915.24,1,1583168400,0,[]
62,03-03-2020 17:00:00,1583254800.0,8760.07,0,1583254800,0,[]
63,04-03-2020 17:00:00,1583341200.0,8750.87,0,1583341200,0,[]
64,06-03-2020 17:00:00,1583514000.0,9131.88,1,1583514000,0,[]
65,07-03-2020 17:00:00,1583600400.0,8886.66,0,1583600400,0,[]
66,08-03-2020 17:00:00,1583686800.0,8166.89,0,1583686800,0,[]
67,09-03-2020 17:00:00,1583773200.0,7879.31,0,1583773200,0,[]
68,10-03-2020 17:00:00,1583859600.0,7894.56,0,1583859600,0,[]
69,12-03-2020 17:00:00,1584032400.0,4800.0,0,1584032400,0,[]
70,14-03-2020 17:00:00,1584205200.0,5172.06,0,1584205200,0,[]
71,16-03-2020 17:00:00,1584378000.0,5028.97,0,1584378000,0,[]
72,18-03-2020 17:00:00,1584550800.0,5393.04,1,1584550800,0,[]
73,20-03-2020 17:00:00,1584723600.0,6208.36,1,1584723600,0,[]
74,22-03-2020 17:00:00,1584896400.0,5816.19,0,1584896400,0,[]
75,23-03-2020 17:00:00,1584982800.0,6467.31,1,1584982800,0,[]
76,26-03-2020 04:01:05,1585195265.0,6677.43,0,1585195265,0,[]
77,31-03-2020 17:00:00,1585674000.0,6410.44,1,1585674000,0,[]
78,01-04-2020 17:00:00,1585760400.0,6642.92,1,1585760400,0,[]
79,02-04-2020 17:00:00,1585846800.0,6794.09,1,1585846800,0,[]
80,03-04-2020 17:00:00,1585933200.0,6734.1,0,1585933200,0,[]
81,04-04-2020 17:00:00,1586019600.0,6856.99,1,1586019600,0,[]
82,05-04-2020 17:00:00,1586106000.0,6772.78,0,1586106000,0,[]
83,06-04-2020 17:00:00,1586192400.0,7329.9,1,1586192400,0,[]
84,07-04-2020 17:00:00,1586278800.0,7197.32,0,1586278800,0,[]
85,11-04-2020 17:00:00,1586624400.0,6876.83,1,1586624400,0,[]
86,14-04-2020 17:00:00,1586883600.0,6868.7,1,1586883600,0,[]
87,15-04-2020 17:00:00,1586970000.0,6621.24,0,1586970000,0,[]
88,16-04-2020 17:00:00,1587056400.0,7101.94,1,1587056400,0,[]
89,17-04-2020 17:00:00,1587142800.0,7027.55,0,1587142800,0,[]
90,18-04-2020 17:00:00,1587229200.0,7248.6,1,1587229200,0,[]
91,19-04-2020 17:00:00,1587315600.0,7120.74,0,1587315600,0,[]
92,20-04-2020 17:00:00,1587402000.0,6826.83,0,1587402000,0,[]
93,21-04-2020 17:00:00,1587488400.0,6841.37,1,1587488400,0,[]
94,22-04-2020 17:00:00,1587574800.0,7125.14,1,1587574800,0,[]
95,23-04-2020 17:00:00,1587661200.0,7482.39,1,1587661200,0,[]
96,24-04-2020 17:00:00,1587747600.0,7505.0,1,1587747600,0,[]
97,25-04-2020 17:00:00,1587834000.0,7538.67,1,1587834000,0,[]
98,26-04-2020 17:00:00,1587920400.0,7693.1,1,1587920400,0,[]
99,27-04-2020 17:00:00,1588006800.0,7774.62,1,1588006800,0,[]
100,28-04-2020 17:00:00,1588093200.0,7738.98,0,1588093200,0,[]
101,29-04-2020 17:00:00,1588179600.0,8778.57,1,1588179600,0,[]
102,30-04-2020 17:00:00,1588266000.0,8620.0,0,1588266000,0,[]
103,01-05-2020 17:00:00,1588352400.0,8826.96,1,1588352400,0,[]
104,02-05-2020 17:00:00,1588438800.0,8972.05,1,1588438800,0,[]
105,03-05-2020 17:00:00,1588525200.0,8894.16,0,1588525200,0,[]
106,04-05-2020 17:00:00,1588611600.0,8871.96,0,1588611600,0,[]
107,05-05-2020 17:00:00,1588698000.0,9021.83,1,1588698000,0,[]
108,06-05-2020 17:00:00,1588784400.0,9142.92,1,1588784400,0,[]
109,07-05-2020 17:00:00,1588870800.0,9986.4,1,1588870800,0,[]
110,08-05-2020 17:00:00,1588957200.0,9800.01,0,1588957200,0,[]
111,09-05-2020 17:00:00,1589043600.0,9539.4,0,1589043600,0,[]
112,10-05-2020 17:00:00,1589130000.0,8722.77,0,1589130000,0,[]
113,11-05-2020 17:00:00,1589216400.0,8561.52,0,1589216400,0,[]
114,12-05-2020 17:00:00,1589302800.0,8810.79,1,1589302800,0,[]
115,13-05-2020 17:00:00,1589389200.0,9309.37,1,1589389200,0,[]
116,14-05-2020 17:00:00,1589475600.0,9791.98,1,1589475600,0,[]
117,15-05-2020 17:00:00,1589562000.0,9316.42,0,1589562000,0,[]
118,16-05-2020 17:00:00,1589648400.0,9381.27,1,1589648400,0,[]
119,17-05-2020 17:00:00,1589734800.0,9680.04,1,1589734800,0,[]
120,18-05-2020 17:00:00,1589821200.0,9733.93,1,1589821200,0,[]
121,19-05-2020 17:00:00,1589907600.0,9775.53,1,1589907600,0,[]
122,20-05-2020 17:00:00,1589994000.0,9511.43,0,1589994000,0,[]
123,21-05-2020 17:00:00,1590080400.0,9068.65,0,1590080400,0,[]
124,22-05-2020 17:00:00,1590166800.0,9170.0,1,1590166800,0,[]
125,23-05-2020 17:00:00,1590253200.0,9179.15,1,1590253200,0,[]
126,24-05-2020 17:00:00,1590339600.0,8720.34,0,1590339600,0,[]
127,25-05-2020 17:00:00,1590426000.0,8900.35,1,1590426000,0,[]
128,26-05-2020 17:00:00,1590512400.0,8841.18,0,1590512400,0,[]
129,27-05-2020 17:00:00,1590598800.0,9204.07,1,1590598800,0,[]
130,28-05-2020 17:00:00,1590685200.0,9575.89,1,1590685200,0,[]
131,29-05-2020 17:00:00,1590771600.0,9427.07,0,1590771600,0,[]
132,30-05-2020 17:00:00,1590858000.0,9697.72,1,1590858000,0,[]
133,31-05-2020 17:00:00,1590944400.0,9448.27,0,1590944400,0,[]
134,01-06-2020 17:00:00,1591030800.0,10200.77,1,1591030800,0,[]
135,02-06-2020 17:00:00,1591117200.0,9518.04,0,1591117200,0,[]
136,03-06-2020 17:00:00,1591203600.0,9666.24,1,1591203600,0,[]
137,04-06-2020 17:00:00,1591290000.0,9789.06,1,1591290000,0,[]
138,05-06-2020 17:00:00,1591376400.0,9621.16,0,1591376400,0,[]
139,06-06-2020 17:00:00,1591462800.0,9666.3,1,1591462800,0,[]
140,07-06-2020 17:00:00,1591549200.0,9746.99,1,1591549200,0,[]
141,08-06-2020 17:00:00,1591635600.0,9782.01,1,1591635600,0,[]
142,09-06-2020 17:00:00,1591722000.0,9772.43,0,1591722000,0,[]
143,10-06-2020 17:00:00,1591808400.0,9885.0,1,1591808400,0,[]
144,11-06-2020 17:00:00,1591894800.0,9280.4,0,1591894800,0,[]
145,12-06-2020 17:00:00,1591981200.0,9465.13,1,1591981200,0,[]
146,13-06-2020 17:00:00,1592067600.0,9473.34,1,1592067600,0,[]
147,14-06-2020 17:00:00,1592154000.0,9342.1,0,1592154000,0,[]
148,15-06-2020 17:00:00,1592240400.0,9426.02,1,1592240400,0,[]
149,16-06-2020 17:00:00,1592326800.0,9525.59,1,1592326800,0,[]
150,17-06-2020 17:00:00,1592413200.0,9465.14,0,1592413200,1,['bitcoin recovers above 9500 can it break resistance at 10500 ']
151,18-06-2020 17:00:00,1592499600.0,9386.32,0,1592499600,1,['nano analysis bulls eye up a new 2020 high ']
152,19-06-2020 17:00:00,1592586000.0,9310.23,0,1592586000,1,['bitcoin still not part of chinas top 10 cryptocurrencies index ']
153,20-06-2020 17:00:00,1592672400.0,9358.95,1,1592672400,0,[]
154,21-06-2020 17:00:00,1592758800.0,9294.69,0,1592758800,0,[]
155,22-06-2020 17:00:00,1592845200.0,9685.69,1,1592845200,0,[]
156,23-06-2020 17:00:00,1592931600.0,9624.89,0,1592931600,0,[]
157,24-06-2020 17:00:00,1593018000.0,9296.49,0,1593018000,1,['chainlink linkusd spikes 10 as bulls reach alltime high levels']
158,25-06-2020 17:00:00,1593104400.0,9249.49,0,1593104400,0,[]
159,26-06-2020 17:00:00,1593190800.0,9162.21,0,1593190800,0,[]
160,28-06-2020 17:00:00,1593363600.0,8989.01,0,1593363600,0,[]
161,29-06-2020 17:00:00,1593450000.0,9192.56,1,1593450000,1,['bitcoin gold price rises 24 ahead of monthly close ']
162,30-06-2020 17:00:00,1593536400.0,9138.55,0,1593536400,0,[]
163,01-07-2020 17:00:00,1593622800.0,9232.0,1,1593622800,1,['basic attention token market update batusd shows bullish signs ']
164,02-07-2020 17:00:00,1593709200.0,9086.54,0,1593709200,2,"['russian court rules stolen bitcoin cannot be returned to the owner', 'new legislation could cause bitcoin major problems in the us ']"
165,03-07-2020 17:00:00,1593795600.0,9058.26,0,1593795600,1,['bears look to pull bitcoin down to 8600 as bollinger bands tighten their squeeze ']
166,04-07-2020 17:00:00,1593882000.0,9135.46,1,1593882000,0,[]
167,05-07-2020 17:00:00,1593968400.0,9069.41,0,1593968400,0,[]
168,06-07-2020 17:00:00,1594054800.0,9344.2,1,1594054800,1,['bitcoin cash analysis price moves towards key trendline ']
169,07-07-2020 17:00:00,1594141200.0,9257.39,0,1594141200,2,"['crypto market analysis bitcoin ethereum and bitcoin sv ', 'the block research says interest in bitcoin now much lower than in 2017 ']"
170,08-07-2020 17:00:00,1594227600.0,9436.06,1,1594227600,2,"['chainlink price shoots for the moon as a 25 boost takes it to 617 ', 'australian times explains bitcoin ethereum and the rise of defi to readers ']"
171,09-07-2020 17:00:00,1594314000.0,9232.43,0,1594314000,1,['xrp price drop looms despite surge to 0205 ']
172,10-07-2020 17:00:00,1594400400.0,9288.34,1,1594400400,2,"['bitcoin price failed breakout puts bears on course for 8000 ', 'stellar price analysis 60 rally could be inbound ']"
173,11-07-2020 17:00:00,1594486800.0,9234.03,0,1594486800,0,[]
174,12-07-2020 17:00:00,1594573200.0,9302.75,1,1594573200,0,[]
175,13-07-2020 17:00:00,1594659600.0,9242.62,0,1594659600,1,['bitcoins network strength peaks as hash rate surges to new alltime high ']
176,14-07-2020 17:00:00,1594746000.0,9255.85,1,1594746000,2,"['chainlink and tezos bulls aim for new highs ', 'former us presidential campaign manager is a parttime bitcoin miner ']"
177,15-07-2020 17:00:00,1594832400.0,9197.6,0,1594832400,2,"['chainlink could moon to 20 if bitcoin doesnt dump ', 'wall street pumps following vaccine news while bitcoin struggles ']"
178,16-07-2020 17:00:00,1594918800.0,9133.72,0,1594918800,2,"['ethereum price update bears wobble below 240 ', 'bitcoin drops through support after twitter hack ']"
179,18-07-2020 17:00:00,1595091600.0,9164.82,1,1595091600,0,[]
180,19-07-2020 17:00:00,1595178000.0,9208.99,1,1595178000,0,[]
181,20-07-2020 17:00:00,1595264400.0,9160.78,0,1595264400,2,"['ethereum bulls might decimate the bears ', 'pentagon plans to trace bitcoin transactions ']"
182,21-07-2020 17:00:00,1595350800.0,9390.0,1,1595350800,2,"['comp token might be looking at another 300 rally ', 'grayscale ceo says bitcoin ban is impossible ']"
183,22-07-2020 17:00:00,1595437200.0,9518.16,1,1595437200,0,[]
184,23-07-2020 17:00:00,1595523600.0,9603.27,1,1595523600,1,['bitcoin and ethereum rise to 9500 and 269 as bulls take control ']
185,24-07-2020 17:00:00,1595610000.0,9537.8,0,1595610000,0,[]
186,25-07-2020 17:00:00,1595696400.0,9700.42,1,1595696400,0,[]
187,26-07-2020 17:00:00,1595782800.0,9931.54,1,1595782800,0,[]
188,27-07-2020 17:00:00,1595869200.0,11029.96,1,1595869200,1,['bitcoin explodes to 10336 after building over the weekend ']
189,28-07-2020 17:00:00,1595955600.0,10906.27,0,1595955600,1,['bitcoin spikes to 11395 as dominance reaches 64 ']
190,29-07-2020 17:00:00,1596042000.0,11100.53,1,1596042000,0,[]
191,31-07-2020 17:00:00,1596214800.0,11335.46,1,1596214800,1,['bitcoin fees increase as hash rate hits new high ']
192,01-08-2020 17:00:00,1596301200.0,11801.17,1,1596301200,0,[]
193,02-08-2020 17:00:00,1596387600.0,11071.35,0,1596387600,0,[]
194,03-08-2020 17:00:00,1596474000.0,11219.81,1,1596474000,2,"['bitcoin ethereum and xrp analysis of july heading into august ', 'ethereum blockchain now holds over 20000 tokenized bitcoins ']"
195,04-08-2020 17:00:00,1596560400.0,11191.97,0,1596560400,1,['bitcoin dominance drops to 604 as altcoins surge ']
196,05-08-2020 17:00:00,1596646800.0,11744.91,1,1596646800,2,"['bitcoin cash and ethereum classic price analysis ', 'alleged bitcoin fraudster faces money laundering charges in france ']"
197,06-08-2020 17:00:00,1596733200.0,11762.46,1,1596733200,0,[]
198,07-08-2020 17:00:00,1596819600.0,11594.23,0,1596819600,1,['nearly 14 of total bitcoin supply held by retail investors ']
199,08-08-2020 17:00:00,1596906000.0,11761.41,1,1596906000,0,[]
200,10-08-2020 17:00:00,1597078800.0,11892.92,1,1597078800,1,['bitcoin breaks 12000 over the weekend ']
201,11-08-2020 17:00:00,1597165200.0,11392.08,0,1597165200,2,"['cosmos plummets 8 after violent rejection at 580 ', 'tezos bulls fall short of alltime high ']"
202,12-08-2020 17:00:00,1597251600.0,11564.33,1,1597251600,2,"['bitcoins correlation with gold hits alltime high ', 'microstrategy buys 21454 bitcoins  claims its better than cash ']"
203,13-08-2020 17:00:00,1597338000.0,11780.0,1,1597338000,0,[]
204,15-08-2020 17:00:00,1597510800.0,11852.4,1,1597510800,0,[]
205,16-08-2020 17:00:00,1597597200.0,11911.0,1,1597597200,0,[]
206,17-08-2020 17:00:00,1597683600.0,12281.13,1,1597683600,0,[]
207,18-08-2020 17:00:00,1597770000.0,11945.01,0,1597770000,0,[]
208,19-08-2020 17:00:00,1597856400.0,11754.59,0,1597856400,0,[]
209,20-08-2020 17:00:00,1597942800.0,11853.55,1,1597942800,0,[]
210,22-08-2020 17:00:00,1598115600.0,11662.96,1,1598115600,0,[]
211,23-08-2020 17:00:00,1598202000.0,11648.13,0,1598202000,0,[]
212,24-08-2020 17:00:00,1598288400.0,11748.2,1,1598288400,0,[]
213,25-08-2020 17:00:00,1598374800.0,11318.42,0,1598374800,0,[]
214,26-08-2020 17:00:00,1598461200.0,11461.43,1,1598461200,1,"['bears eyeing bitcoin at 10,900 after testing 11,079 https://t_co/zc48do2el4 ']"
215,27-08-2020 17:00:00,1598547600.0,11330.38,0,1598547600,0,[]
216,28-08-2020 17:00:00,1598634000.0,11526.91,1,1598634000,2,"['polkadot (dot) hits major resistance after rallying 200% https://t_co/fd9sjf21ta ', 'bitcoin may see 14,000 by the end of august 2020 https://t_co/rjvzvjhk4e ']"
217,30-08-2020 17:00:00,1598806800.0,11711.16,1,1598806800,0,[]
218,31-08-2020 17:00:00,1598893200.0,11649.51,0,1598893200,1,['ethereum options data is bullish following two-year high https://t_co/ijkhqwcszq ']
219,01-09-2020 17:00:00,1598979600.0,11921.97,1,1598979600,0,[]
220,02-09-2020 17:00:00,1599066000.0,11388.54,0,1599066000,1,['elon musk confirms bitcoin ransomware attack on tesla https://t_co/a3j9rtmzae ']
221,03-09-2020 17:00:00,1599152400.0,10140.85,0,1599152400,4,"['columbian presidents name used for bitcoin scam ', 'misery for bulls as bitcoin flops to 11100 again ', 'columbian presidents name used for bitcoin scam httpstcom0wqdhwv9t ', 'misery for bulls as bitcoin flops to 11,100, again https://t_co/o4gll6zx4d ']"
222,04-09-2020 17:00:00,1599238800.0,10446.25,1,1599238800,4,"['bitcoin dips 10% to hit new multi-month low around 10,000 https://t_co/vrmpccrmgr ', 'bitcoin dips 10 to hit new multimonth low around 10000 ', 'nearly 1b wiped off defi tvl amid crypto market selloff ', 'nearly 1b wiped off defi tvl amid crypto market sell-off https://t_co/pi5d4bf3oa ']"
223,06-09-2020 17:00:00,1599411600.0,10256.2,1,1599411600,0,[]
224,07-09-2020 17:00:00,1599498000.0,10373.44,1,1599498000,0,[]
225,08-09-2020 17:00:00,1599584400.0,10126.65,0,1599584400,2,"['more than 72,000 bitcoin tokenized on the ethereum blockchain https://t_co/5yykumx8qd ', 'ethereum blockchain now houses 700 million worth of synthetic bitcoin https://t_co/i4wqekfokt ']"
226,13-09-2020 17:00:00,1600016400.0,10332.83,0,1600016400,0,[]
227,14-09-2020 17:00:00,1600102800.0,10671.77,1,1600102800,1,['bitcoin hashrate hits 1352 ehs as miners bullishness continues httpstco7q640ueujz ']
228,15-09-2020 17:00:00,1600189200.0,10785.31,1,1600189200,0,[]
229,20-09-2020 17:00:00,1600621200.0,10920.28,0,1600621200,0,[]
230,21-09-2020 17:00:00,1600707600.0,10417.22,0,1600707600,2,"['microstrategy ceo embraces bitcoin maximalism https://t_co/ungmjclcpz ', 'mining difficulty jumps 11_3% as miners sell more amid btc/usd stagnation below 11,000 https://t_co/sorjkv12vs ']"
231,22-09-2020 17:00:00,1600794000.0,10529.61,1,1600794000,2,"['ethereum price analysis: bulls aiming for 350 after 7% dip https://t_co/i43vxchgau ', 'iranian bitcoin miners to enjoy special electricity access']"
232,24-09-2020 17:00:00,1600966800.0,10736.32,1,1600966800,2,"['bitcoin remains king of crypto despite 436 forks https://t_co/ktwlsx9ihe ', 'chainlink rebounds above usd 8_40 after bears sank it new weekly low https://t_co/eqadcxoatv ']"
233,27-09-2020 17:00:00,1601226000.0,10774.25,1,1601226000,0,[]
234,28-09-2020 17:00:00,1601312400.0,10696.12,0,1601312400,3,"['bitcoin confounds the bears to close above 10k for 9th consecutive week https://t_co/2d4knoegrl ', 'bitcoin portrays the future of online security: twitter ceo https://t_co/8lbz6ghnup ', 'cardanos bullish case strengthens as iohk and un team up httpstcodmekrjaen4 ']"
235,29-09-2020 17:00:00,1601398800.0,10840.48,1,1601398800,1,['grayscale now holds over 2% of bitcoin supply https://t_co/ezcmxxgvuw ']
236,01-10-2020 17:00:00,1601571600.0,10619.13,0,1601571600,2,"['new bitcoin buyers enter market but price still stagnating at 10k https://t_co/hmyuacpzdz ', 'hodlers have 63 of the total bitcoin supply  study finds httpstcocelevw5fm6 ']"
237,02-10-2020 17:00:00,1601658000.0,10570.4,0,1601658000,4,"['crypto prices down as trump announces he tested positive for covid-19', 'bitmex in trouble as btc/usd slips to usd 10,400 https://t_co/k495qsc4a1 ', 'bitmex in trouble as btc/usd slips to usd 10,400', 'crypto prices down as trump announces he tested positive for covid-19 https://t_co/jvdk0xyteu ']"
238,03-10-2020 17:00:00,1601744400.0,10542.06,0,1601744400,0,[]
239,04-10-2020 17:00:00,1601830800.0,10666.63,1,1601830800,0,[]
240,05-10-2020 17:00:00,1601917200.0,10792.21,1,1601917200,4,"['bitcoin providing relief to egyptians suffering job losses', 'bitcoin providing relief to egyptians suffering job losses https://t_co/r7n2fu5pns ', 'bitcoin to see 100,000 by 2025: says analyst', 'bitcoin to see 100,000 by 2025: says analyst https://t_co/qfm68ev69h ']"
241,06-10-2020 17:00:00,1602003600.0,10599.66,0,1602003600,0,[]
242,07-10-2020 17:00:00,1602090000.0,10666.39,1,1602090000,0,[]
243,08-10-2020 17:00:00,1602176400.0,10925.57,1,1602176400,2,"['total value locked in wrapped bitcoin hits 1bn', 'yearn finance (yfi) dives 20% as bears target 12,000']"
244,10-10-2020 17:00:00,1602349200.0,11293.22,1,1602349200,0,[]
245,11-10-2020 17:00:00,1602435600.0,11369.02,1,1602435600,0,[]
246,12-10-2020 17:00:00,1602522000.0,11528.25,1,1602522000,2,"['mysterious holder moves 1,000 satoshi-era bitcoins', 'bitcoins weekly rsi suggests breakout above 12000']"
247,13-10-2020 17:00:00,1602608400.0,11420.56,0,1602608400,2,"['bitcoin cash stalling below key resistance line', 'cardanos technicals suggests a bullish run above 01200']"
248,14-10-2020 17:00:00,1602694800.0,11417.89,0,1602694800,1,['ethereum rally to 400 faces one major barrier']
249,16-10-2020 17:00:00,1602867600.0,11319.32,0,1602867600,1,['bitcoin drops 3% after okex suspends all withdrawals']
250,17-10-2020 17:00:00,1602954000.0,11360.2,1,1602954000,0,[]
251,18-10-2020 17:00:00,1603040400.0,11503.14,1,1603040400,0,[]
252,19-10-2020 17:00:00,1603126800.0,11751.47,1,1603126800,1,"['bitcoin showing strength above 11,400']"
253,20-10-2020 17:00:00,1603213200.0,11909.99,1,1603213200,2,"['bitcoin mixer operator slapped with a penalty of 60 million', 'ethereums price dips as bulls risk losing upward momentum']"
254,21-10-2020 17:00:00,1603299600.0,12780.96,1,1603299600,2,"['bitcoin price hits 12,300 as bulls eye new bull run', 'bitcoin transaction value sees 500% upswing in 4 months']"
255,22-10-2020 17:00:00,1603386000.0,12968.52,1,1603386000,0,[]
256,23-10-2020 17:00:00,1603472400.0,12923.07,0,1603472400,0,[]
257,25-10-2020 17:00:00,1603645200.0,13028.83,0,1603645200,0,[]
258,26-10-2020 17:00:00,1603731600.0,13052.19,1,1603731600,1,['investors bullish on bitcoin as us election week rolls in']
259,27-10-2020 17:00:00,1603818000.0,13636.17,1,1603818000,1,"['bitcoin holds 13,000 even as hash rate slumps']"
260,28-10-2020 17:00:00,1603904400.0,13266.4,0,1603904400,1,['only one resistance level above bitcoins rally to 20000  analyst']
261,30-10-2020 17:00:00,1604077200.0,13560.1,1,1604077200,1,"['chainlink price analysis: link vulnerable if bitcoin fails to hold above 13,000']"
262,31-10-2020 17:00:00,1604163600.0,13791.0,1,1604163600,0,[]
263,01-11-2020 17:00:00,1604250000.0,13761.5,0,1604250000,0,[]
264,02-11-2020 17:00:00,1604336400.0,13549.37,0,1604336400,1,['bitcoin hits 2nd highest monthly close to date near 14000 barrier']
265,03-11-2020 17:00:00,1604422800.0,14023.53,1,1604422800,2,"['defi tokens plummet amid a crypto bloodbath', 'chainlink (link) charts bearish outlook as price drops below 10_50']"
266,04-11-2020 17:00:00,1604509200.0,14144.01,1,1604509200,2,"['about 1b of bitcoin comes out of hibernation', 'bitcoin corrects sharply as markets react to the us election']"
267,06-11-2020 17:00:00,1604682000.0,15579.92,0,1604682000,2,"['xrp remains weak despite bullish breakout to 0_255', 'btc hits 15,900 as bulls ignore the us election uncertainty']"
268,07-11-2020 17:00:00,1604768400.0,14818.3,0,1604768400,0,[]
269,08-11-2020 17:00:00,1604854800.0,15475.1,1,1604854800,0,[]
270,09-11-2020 17:00:00,1604941200.0,15328.41,0,1604941200,2,"['price analysis: ada bulls look to flip critical resistance level', 'technical analysis: tezos bulls eye recovery near major support']"
271,10-11-2020 17:00:00,1605027600.0,15297.21,0,1605027600,3,"['ex-microsoft employee sentenced over bitcoin tax fraud', 'bitcoin rebounds after flopping on pfizer vaccine news', 'covid19 has boosted crypto development  bitbay ceo interview']"
272,11-11-2020 17:00:00,1605114000.0,15684.24,1,1605114000,1,['omg network flashes sell signal as bears look to take charge']
273,15-11-2020 17:00:00,1605459600.0,15957.0,0,1605459600,0,[]
274,17-11-2020 17:00:00,1605632400.0,17659.38,1,1605632400,1,['ethereum to surge to 530 if bulls break above parallel channel']
275,18-11-2020 17:00:00,1605718800.0,17776.12,1,1605718800,1,"['bitcoin price sees 18,000']"
